InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_numeric,TechSupport_numeric,Services_Score,Vulnerability_Score,tenure_group
0,1,1,0.6074626865671642,0.28446803600276943,0.0,1.0,1,1,2
2,2,2,0.06716417910447761,0.20011539349180707,0.0,0.0,0,1,3
0,0,3,0.2761194029850746,0.007581352411723978,0.0,0.0,0,6,0
0,0,3,0.07064676616915422,0.06315485806600508,0.0,0.0,0,3,1
1,1,2,0.8348258706467663,0.5442591737825987,0.0,0.0,1,4,2
2,2,1,0.020895522388059695,0.10505423494114934,0.0,0.0,0,0,2
0,2,3,0.2104477611940298,0.09307639049157627,1.0,1.0,1,0,1
1,0,0,0.8572139303482588,0.24684398799907684,0.0,0.0,2,2,1
2,0,1,0.013930348258706454,9.808446803600233e-05,0.0,0.0,0,6,0
0,0,1,0.154228855721393,0.11429148396030464,0.0,0.0,0,3,2
0,0,0,0.20845771144278608,0.0959035310408493,0.0,0.0,1,2,1
0,2,2,0.6069651741293532,0.6592487883683361,1.0,1.0,2,0,3
2,0,1,0.010447761194029848,5.769674590353109e-05,0.0,0.0,0,5,0
1,0,0,0.7124378109452736,0.5661839372259405,0.0,0.0,1,5,3
1,1,2,0.6587064676616915,0.6727209785368106,1.0,0.0,1,0,3
0,2,2,0.3910447761194029,0.3493653357950612,1.0,1.0,1,0,3
1,0,0,0.8746268656716417,0.737647126702054,0.0,0.0,2,3,3
1,0,0,0.6169154228855721,0.2126355873528733,0.0,0.0,1,4,1
2,2,2,0.06666666666666665,0.14645741980152321,0.0,0.0,0,2,3
0,1,2,0.4671641791044776,0.40310985460420035,1.0,0.0,0,0,3
2,0,3,0.027860696517412936,0.013956842834064159,0.0,0.0,0,4,0
2,1,3,0.015422885572139305,0.07595776598199862,0.0,0.0,0,0,2
1,0,0,0.5044776119402985,0.011648972997922918,0.0,0.0,0,6,0
0,0,1,0.42437810945273624,0.04561504731133165,0.0,0.0,1,6,0
1,0,0,0.6865671641791045,0.14306485114239556,0.0,0.0,1,2,1
2,2,1,0.011442786069651711,0.03914724209554582,0.0,0.0,0,2,1
1,0,0,0.5159203980099502,0.014176090468497576,0.0,0.0,0,7,0
2,1,0,0.06567164179104479,0.11479344564966537,0.0,0.0,0,0,2
1,0,2,0.8950248756218905,0.2521232402492499,1.0,1.0,2,4,1
2,0,1,0.0064676616915422536,1.1539349180705698e-05,0.0,0.0,0,6,0
0,1,0,0.37363184079601985,0.2613085621970921,0.0,0.0,0,3,2
1,0,0,0.6562189054726368,0.476257789060697,0.0,0.0,2,4,3
0,2,3,0.7079601990049752,0.6437629817678282,1.0,1.0,2,0,3
1,0,0,0.7601990049751244,0.41605123471036237,0.0,0.0,2,2,2
1,1,0,0.917910447761194,0.7062889453034848,1.0,0.0,2,4,3
1,0,1,0.7388059701492538,0.10561966305100394,0.0,1.0,2,7,0
0,2,3,0.6407960199004975,0.6808850680821602,1.0,0.0,2,1,3
2,2,1,0.02288557213930348,0.1368855296561274,0.0,0.0,0,0,3
1,0,2,0.7940298507462686,0.45831987075928915,0.0,0.0,1,4,2
0,1,2,0.4218905472636816,0.4566235864297254,0.0,1.0,2,3,3
1,0,0,0.6587064676616915,0.11998615278098315,0.0,0.0,2,4,1
1,0,0,0.6746268656716418,0.007760212324024925,0.0,0.0,0,7,0
0,2,2,0.6228855721393034,0.6699688437572121,1.0,1.0,2,0,3
1,2,3,0.9427860696517413,0.9195476575121164,1.0,1.0,2,3,3
1,0,0,0.7676616915422886,0.39873067159012227,0.0,0.0,0,3,2
1,0,3,0.5621890547263682,0.1281502423263328,0.0,0.0,0,4,1
1,0,3,0.8641791044776118,0.8688322178629125,1.0,0.0,1,4,3
0,1,2,0.17412935323383083,0.2854200323101777,0.0,0.0,2,2,3
2,0,1,0.013432835820895522,0.004725363489499192,0.0,0.0,0,6,0
0,2,2,0.6756218905472637,0.6767885991230095,0.0,1.0,2,1,3
2,2,1,0.06915422885572137,0.11183360258481423,0.0,0.0,0,0,2
2,0,0,0.019900497512437804,0.004921532425571198,0.0,0.0,0,6,0
2,2,1,0.012935323383084563,0.09893261020078468,0.0,0.0,0,2,2
1,0,0,0.8671641791044776,0.7724901915531964,0.0,1.0,1,4,3
2,0,0,0.07462686567164178,0.09967112854834988,0.0,0.0,0,2,2
2,1,2,0.02238805970149252,0.0976517424417263,0.0,0.0,0,0,2
1,0,2,0.5656716417910447,0.13778559889222247,0.0,0.0,1,4,1
0,2,3,0.5567164179104478,0.552371336256635,0.0,1.0,2,2,3
1,0,0,0.5169154228855721,0.08553542580198477,0.0,0.0,0,6,0
0,0,0,0.2194029850746268,0.1331813985691207,0.0,0.0,1,6,2
2,2,1,0.011442786069651711,0.12595776598199862,0.0,0.0,0,0,3
1,0,1,0.6164179104477612,0.0070851603969536115,0.0,0.0,1,6,0
2,1,3,0.06517412935323383,0.06883798753750289,0.0,0.0,0,2,1
1,0,2,0.7104477611940299,0.3626586660512347,0.0,0.0,1,2,2
1,2,3,0.9532338308457712,0.9543503346411264,1.0,1.0,2,0,3
0,1,3,0.582089552238806,0.6017135933533349,1.0,0.0,2,2,3
2,1,3,0.010945273631840807,0.031935148857604435,0.0,0.0,0,2,1
1,0,3,0.5577114427860697,0.006404338795291945,0.0,0.0,1,6,0
1,1,0,0.6547263681592039,0.31883798753750286,0.0,0.0,0,2,2
2,0,1,0.01243781094527363,8.077544426494335e-05,0.0,0.0,0,6,0
1,0,0,0.6751243781094527,0.31213362566351255,0.0,0.0,1,2,2
1,0,0,0.7213930348258706,0.05694091853219479,0.0,0.0,1,5,0
2,2,2,0.07014925373134329,0.19960189245326565,0.0,0.0,0,0,3
1,1,1,0.754228855721393,0.07092660973921072,0.0,0.0,1,4,0
1,0,0,0.7388059701492538,0.05006923609508424,0.0,0.0,1,6,0
2,2,3,0.0681592039800995,0.10525617355181169,0.0,0.0,0,0,2
2,2,3,0.06865671641791044,0.1509750750057697,0.0,0.0,0,1,3
1,0,0,0.7044776119402985,0.2154915762750981,1.0,1.0,0,4,1
1,1,2,0.8706467661691543,0.8497634433417955,0.0,1.0,1,4,3
1,0,0,0.854228855721393,0.590393491807062,0.0,0.0,2,3,2
1,1,3,0.7631840796019901,0.6661723978767597,1.0,0.0,1,0,3
2,0,1,0.015920398009950265,0.06395684283406416,0.0,0.0,0,3,2
2,2,3,0.06567164179104479,0.18055619663051006,0.0,0.0,0,1,3
0,0,0,0.2199004975124378,0.19144357258250636,0.0,0.0,1,4,2
1,0,3,0.7129353233830846,0.27864066466651277,0.0,0.0,2,3,2
1,1,3,0.9562189054726368,0.6660858527579046,1.0,1.0,2,2,3
0,2,2,0.5656716417910447,0.613610662358643,1.0,1.0,2,2,3
1,0,2,0.617910447761194,0.11992845603507962,0.0,0.0,1,6,1
0,1,3,0.41840796019900495,0.40906992845603507,1.0,0.0,2,1,3
2,0,1,0.019900497512437804,0.018428340641587816,0.0,0.0,0,6,0
1,1,0,0.927363184079602,0.836389337641357,0.0,1.0,2,0,3
1,0,3,0.6044776119402985,0.2951765520424648,0.0,0.0,2,4,2
0,2,1,0.40199004975124375,0.4761654742672513,1.0,1.0,1,0,3
2,2,1,0.05920398009950248,0.1845603507962151,0.0,0.0,0,2,3
1,1,0,0.7736318407960199,0.7028559889222248,0.0,0.0,1,1,3
2,1,2,0.07164179104477608,0.1084294945765059,0.0,0.0,0,1,2
2,0,1,0.021890547263681587,0.0390260789291484,0.0,0.0,0,2,1
1,0,0,0.8129353233830846,0.3655492730210016,0.0,0.0,1,6,2
1,0,2,0.8606965174129354,0.49672859450726975,0.0,0.0,2,6,2
2,0,1,0.01791044776119402,0.0001442418647588273,0.0,0.0,0,8,0
1,0,0,0.7681592039800995,0.20006346642049389,0.0,0.0,0,6,1
1,0,3,0.7139303482587065,0.1740768520655435,0.0,0.0,1,4,1
1,0,0,0.5756218905472636,0.239395338102931,0.0,0.0,1,3,2
1,2,3,0.8621890547263681,0.8901280867759058,1.0,1.0,2,0,3
0,1,2,0.5024875621890547,0.4381029309946919,1.0,0.0,1,0,3
0,0,2,0.31990049751243776,0.17409416108931458,0.0,0.0,1,5,2
2,1,1,0.01641791044776117,0.017810985460420033,0.0,0.0,0,4,0
1,1,0,0.7935323383084577,0.6060235402723286,1.0,0.0,0,1,3
0,0,2,0.4159203980099502,0.14047426725132706,0.0,0.0,1,6,1
0,2,2,0.19353233830845773,0.2619316870528502,1.0,1.0,1,1,3
0,1,1,0.4776119402985074,0.17482114008769906,1.0,1.0,2,0,1
0,0,0,0.3169154228855721,0.003611816293561043,0.0,0.0,0,6,0
0,1,1,0.30199004975124377,0.04656127394414956,1.0,0.0,0,2,0
2,1,3,0.02288557213930348,0.15973921070851604,0.0,0.0,0,0,3
1,0,2,0.6109452736318408,0.026880913916455113,0.0,1.0,0,5,0
2,0,3,0.019900497512437804,0.05482921763212555,0.0,0.0,0,2,2
1,0,0,0.6696517412935323,0.01946111239326102,0.0,0.0,0,8,0
0,0,1,0.26865671641791045,0.00639279944611124,0.0,0.0,0,6,0
0,0,3,0.20199004975124374,0.01584352642510962,1.0,0.0,0,4,0
0,0,3,0.4134328358208955,0.0930129240710824,0.0,0.0,1,3,1
1,0,1,0.6761194029850747,0.018451419339949225,0.0,0.0,1,6,0
1,0,0,0.8592039800995025,0.24945188091391648,1.0,1.0,1,3,1
1,0,1,0.5208955223880596,0.005977382875605816,0.0,0.0,0,8,0
0,0,0,0.16368159203980104,0.005013847219016847,0.0,0.0,0,6,0
0,0,1,0.5049751243781094,0.12568659127625204,0.0,1.0,1,4,1
2,1,3,0.01741293532338306,0.049215324255711984,0.0,0.0,0,0,1
1,0,0,0.8169154228855721,0.15463304869605354,1.0,0.0,0,4,1
1,1,2,0.7353233830845771,0.6967574428802216,0.0,0.0,1,2,3
1,2,3,0.8970149253731344,0.8941207015924302,1.0,0.0,2,0,3
0,0,0,0.40497512437810945,0.10804869605354259,1.0,1.0,1,4,1
0,0,0,0.3656716417910447,0.35486383567966767,0.0,0.0,2,6,3
1,0,2,0.7661691542288557,0.45471382414031847,0.0,0.0,2,3,2
1,0,1,0.5164179104477612,0.005925455804292638,0.0,0.0,0,6,0
2,2,2,0.014427860696517386,0.14484768059081468,0.0,0.0,0,0,3
2,0,0,0.06417910447761191,0.08786060466189707,0.0,0.0,0,3,2
2,0,1,0.01791044776119402,0.07508077544426496,0.0,0.0,0,3,2
2,1,3,0.06417910447761191,0.1333429494576506,0.0,0.0,0,3,2
1,0,0,0.6960199004975124,0.2027463651050081,0.0,0.0,1,6,1
0,2,1,0.5701492537313433,0.2348949919224556,0.0,1.0,1,0,2
1,0,0,0.8139303482587064,0.3493364874221094,0.0,0.0,1,2,2
2,1,0,0.02487562189054726,0.05381952457881376,0.0,0.0,0,3,1
1,0,3,0.7587064676616915,0.30470805446572813,1.0,0.0,1,4,2
0,0,1,0.2721393034825871,0.003092545580429264,0.0,0.0,0,6,0
0,0,0,0.30199004975124377,0.0034387260558504497,0.0,0.0,1,6,0
1,0,1,0.7094527363184079,0.4428744518809139,0.0,0.0,0,6,2
2,0,1,0.01791044776119402,0.006537041310870067,0.0,0.0,0,5,0
2,2,3,0.06865671641791044,0.19210708516039696,0.0,0.0,0,2,3
1,0,0,0.7651741293532338,0.20429840756981307,1.0,0.0,1,4,1
1,1,3,0.8562189054726367,0.5115451188552966,0.0,1.0,1,0,2
0,1,0,0.23980099502487562,0.19589776136625897,1.0,0.0,2,1,2
0,0,0,0.1288557213930348,0.10470805446572815,0.0,1.0,0,4,2
0,0,3,0.0681592039800995,0.08008885298869145,0.0,0.0,0,4,2
1,0,0,0.7154228855721393,0.11183360258481423,0.0,1.0,0,6,0
0,0,0,0.47363184079601983,0.101944380336949,1.0,0.0,0,3,1
1,0,0,0.5522388059701492,0.03538541426263559,0.0,0.0,1,4,0
2,2,3,0.013432835820895522,0.047063235633510274,0.0,0.0,0,0,1
2,1,0,0.01641791044776117,0.01682437110546965,0.0,0.0,0,4,0
1,0,0,0.5686567164179105,0.13507962150934688,0.0,0.0,0,3,1
2,1,1,0.019402985074626844,0.0018405261943226399,0.0,0.0,0,2,0
1,0,3,0.6159203980099502,0.00707939072236326,0.0,0.0,0,6,0
2,0,2,0.018905472636815884,0.012889453034848834,0.0,0.0,0,6,0
2,2,1,0.015422885572139305,0.09168012924071083,0.0,0.0,0,2,2
1,2,2,0.7442786069651741,0.7750115393491808,1.0,1.0,2,3,3
1,0,3,0.6621890547263681,0.4162877913685668,1.0,0.0,1,3,2
1,0,2,0.564179104477612,0.20957189014539582,0.0,0.0,0,4,2
1,0,0,0.7935323383084577,0.14067043618739902,0.0,0.0,2,5,1
1,1,2,0.7203980099502488,0.456421647819063,0.0,0.0,0,1,2
1,1,0,0.8124378109452737,0.7180417724440342,0.0,0.0,1,0,3
0,0,1,0.2656716417910448,0.007656358181398569,0.0,0.0,0,8,0
1,1,2,0.9960199004975124,0.8983787214401108,1.0,1.0,2,2,3
2,0,1,0.015422885572139305,0.00011539349180706175,0.0,0.0,0,6,0
2,2,3,0.01641791044776117,0.11583198707592893,0.0,0.0,0,2,3
0,0,1,0.3039800995024875,0.08092545580429264,0.0,0.0,0,4,1
0,1,0,0.42587064676616915,0.17555965843526428,1.0,0.0,2,2,2
1,0,0,0.6517412935323383,0.23676436648972998,0.0,0.0,0,2,2
0,0,2,0.41094527363184075,0.1878202169397646,0.0,0.0,1,4,2
1,0,0,0.6228855721393034,0.11422801753981077,0.0,0.0,0,4,1
1,2,0,0.9726368159203981,0.9420782367874453,1.0,1.0,2,1,3
1,2,3,0.9208955223880596,0.8339603046388183,0.0,1.0,2,0,3
0,1,0,0.5094527363184079,0.0528790676205862,1.0,0.0,2,2,0
1,0,0,0.8049751243781095,0.6913512577890607,0.0,0.0,1,2,3
0,0,2,0.4119402985074626,0.09788829909993077,0.0,1.0,1,2,1
0,2,0,0.5582089552238805,0.6021924763443341,1.0,1.0,2,0,3
1,0,0,0.5313432835820896,0.0060985460420032315,0.0,0.0,0,8,0
1,0,2,0.5587064676616916,0.1931456265866605,0.0,0.0,0,6,1
2,1,2,0.01791044776119402,0.037745211170090005,0.0,0.0,0,0,1
0,0,1,0.36716417910447763,0.4216882067851373,1.0,0.0,1,3,3
2,0,1,0.011940298507462671,7.500576967459007e-05,0.0,0.0,0,6,0
2,1,1,0.013930348258706454,9.808446803600233e-05,0.0,0.0,0,2,0
0,1,0,0.4626865671641791,0.09907108239095316,0.0,0.0,0,0,1
0,0,1,0.482089552238806,0.12211516270482345,0.0,1.0,2,2,1
0,0,0,0.3154228855721393,0.003594507269789984,0.0,0.0,1,6,0
2,2,1,0.07462686567164178,0.19240133856450498,0.0,0.0,0,0,3
1,2,3,0.9049751243781096,0.8113258712208632,1.0,1.0,2,2,3
2,1,3,0.018905472636815884,0.08850103854142627,0.0,0.0,0,2,2
2,0,3,0.018905472636815884,0.00015578121393953342,0.0,0.0,0,4,0
1,0,1,0.5243781094527363,0.20177129009923842,0.0,0.0,0,4,2
1,0,2,0.672139303482587,0.5094045695822755,0.0,1.0,2,2,3
2,2,3,0.06368159203980098,0.05222132471728595,0.0,0.0,0,0,1
1,0,0,0.518905472636816,0.01481075467343642,0.0,0.0,0,4,0
0,1,2,0.6129353233830845,0.38102354027232865,1.0,1.0,1,2,2
1,0,0,0.5,0.005735056542810985,0.0,0.0,0,4,0
0,0,3,0.308955223880597,0.14013962612508654,0.0,0.0,1,4,1
1,0,0,0.8681592039800995,0.30778329102238633,1.0,1.0,1,4,2
1,0,0,0.6507462686567165,0.1669686129702285,0.0,0.0,0,2,1
0,0,0,0.37810945273631835,0.004321486268174475,0.0,0.0,0,6,0
0,0,0,0.309452736318408,0.02317678282944842,1.0,0.0,0,5,0
0,0,0,0.3656716417910447,0.08690860835448881,0.0,1.0,1,4,1
0,0,1,0.31741293532338305,0.0036175859681513963,0.0,0.0,1,7,0
2,1,2,0.01243781094527363,0.13555850450034618,0.0,0.0,0,2,3
1,0,0,0.7049751243781094,0.18486037387491347,0.0,0.0,1,3,1
1,0,0,0.6716417910447761,0.6542407108239096,1.0,0.0,1,4,3
1,0,3,0.6646766169154228,0.15836025848142166,0.0,0.0,0,5,1
1,0,0,0.6681592039800995,0.04411493191783984,0.0,1.0,1,5,0
1,0,1,0.672139303482587,0.00773136395107316,0.0,0.0,0,6,0
2,2,2,0.019402985074626844,0.13541426263558737,0.0,0.0,0,2,3
0,2,2,0.4134328358208955,0.396797830602354,1.0,0.0,2,0,3
1,0,1,0.8218905472636816,0.04390145395799677,0.0,1.0,0,6,0
1,0,3,0.5606965174129352,0.06117009000692361,0.0,0.0,0,6,0
0,0,0,0.26965174129353237,0.008158319870759288,0.0,0.0,0,6,0
0,2,2,0.6393034825870647,0.5996192014770367,1.0,1.0,1,0,3
1,0,0,0.5213930348258707,0.031738979921532434,0.0,0.0,0,8,0
1,1,3,0.8522388059701492,0.7420205400415416,0.0,1.0,2,0,3
1,2,3,0.8800995024875623,0.8066812831756289,1.0,1.0,0,0,3
1,0,0,0.5218905472636816,0.014153011770136163,0.0,0.0,0,5,0
1,0,0,0.8477611940298507,0.4587641357027463,0.0,0.0,2,4,2
2,2,2,0.021393034825870627,0.0836256635125779,0.0,0.0,0,1,2
0,0,0,0.5263681592039802,0.06287214401107778,1.0,1.0,0,6,0
0,2,2,0.4402985074626865,0.4751442418647588,1.0,1.0,2,2,3
1,1,2,0.9109452736318407,0.702844449573044,1.0,0.0,2,1,3
2,0,1,0.01691542288557213,0.010477729056081235,0.0,0.0,0,6,0
1,0,1,0.5164179104477612,0.0827025155781214,0.0,0.0,0,6,0
2,1,2,0.019402985074626844,0.056438956842834065,0.0,0.0,0,1,2
0,0,1,0.24875621890547261,0.02310177705977383,1.0,1.0,2,6,0
2,2,1,0.013432835820895522,0.13290445418878374,0.0,0.0,0,1,3
0,0,3,0.4895522388059702,0.37309023771059313,1.0,0.0,2,5,2
0,0,1,0.27014925373134324,0.003069466882067851,0.0,0.0,0,6,0
2,2,1,0.014427860696517386,0.04478998384491115,0.0,0.0,0,2,1
1,1,0,0.8308457711442786,0.8135818139856913,0.0,0.0,1,1,3
0,0,1,0.35124378109452736,0.004009923840295407,0.0,0.0,0,6,0
0,2,3,0.6502487562189054,0.6854950380798523,1.0,0.0,2,0,3
1,0,0,0.8114427860696517,0.5600796215093469,0.0,0.0,1,2,3
0,0,2,0.226865671641791,0.2808562197092084,0.0,0.0,1,3,3
0,0,0,0.3263681592039801,0.045724671128548354,0.0,0.0,1,4,0
2,2,1,0.01691542288557213,0.02594622663281791,0.0,0.0,0,2,1
0,2,3,0.4477611940298507,0.3835275790445419,1.0,0.0,1,2,3
1,0,1,0.6149253731343283,0.007067851373182552,0.0,0.0,0,4,0
2,1,1,0.020895522388059695,0.06906877452111702,0.0,0.0,0,2,2
1,0,0,0.6164179104477612,0.04217055158089084,0.0,0.0,0,6,0
1,0,0,0.5119402985074627,0.06393376413570276,0.0,0.0,0,8,0
2,0,1,0.02238805970149252,0.06280290791599354,0.0,0.0,0,3,2
1,2,3,0.9208955223880596,0.7641241633971844,0.0,1.0,2,1,3
0,0,0,0.5373134328358209,0.29422455573505657,1.0,1.0,1,2,2
1,0,0,0.6099502487562188,0.015341564735748905,0.0,0.0,1,6,0
2,2,3,0.06865671641791044,0.06164320332333256,0.0,0.0,0,2,1
0,0,1,0.3124378109452736,0.003559889222247865,0.0,0.0,1,6,0
1,0,0,0.663681592039801,0.07495961227786753,1.0,0.0,0,6,0
2,2,3,0.006965174129353213,0.035541195476575124,0.0,0.0,0,2,1
2,2,2,0.01791044776119402,0.143578352180937,0.0,0.0,0,3,3
1,1,0,0.7482587064676617,0.5600507731363951,0.0,1.0,0,1,3
1,0,0,0.708955223880597,0.09742672513270252,0.0,0.0,0,6,0
1,0,0,0.6144278606965173,0.04543041772444035,0.0,0.0,0,6,0
1,0,0,0.6766169154228856,0.01879183014078006,1.0,1.0,1,6,0
0,0,1,0.16666666666666663,0.01349526886683591,1.0,0.0,1,6,0
1,0,3,0.6154228855721392,0.02293445649665359,0.0,1.0,1,6,0
1,0,0,0.6228855721393034,0.15947957535195015,0.0,0.0,0,2,1
0,2,2,0.6084577114427862,0.5830948534502653,0.0,1.0,1,0,3
1,0,0,0.7054726368159204,0.1705631202400185,0.0,0.0,2,6,1
0,1,2,0.5716417910447761,0.44511885529656126,0.0,0.0,1,1,3
1,0,1,0.6611940298507463,0.09384375721209325,1.0,0.0,0,6,0
1,0,0,0.673134328358209,0.2515866605123471,0.0,1.0,0,2,2
1,0,3,0.5681592039800994,0.3020136164320332,0.0,0.0,0,4,2
1,0,0,0.7522388059701491,0.2726459727671359,0.0,0.0,2,5,2
1,2,0,0.9233830845771144,0.8426321255481192,1.0,1.0,2,1,3
2,0,1,0.019402985074626844,0.0001615508885298867,0.0,0.0,0,6,0
0,2,0,0.7149253731343282,0.7260673897992153,1.0,1.0,2,1,3
1,0,0,0.5154228855721392,0.005913916455111932,0.0,0.0,0,6,0
1,0,0,0.7114427860696517,0.06808216016616662,0.0,1.0,1,4,0
0,1,2,0.23930348258706463,0.21024117239787676,1.0,1.0,1,2,2
1,1,3,0.9099502487562189,0.8453323332564043,0.0,1.0,2,1,3
0,0,3,0.3611940298507462,0.281127394414955,1.0,0.0,1,4,2
0,0,1,0.25920398009950246,0.013351027002077083,0.0,0.0,0,4,0
0,1,0,0.6064676616915423,0.10674474959612279,1.0,1.0,1,3,0
0,1,1,0.11840796019900496,0.10487537502884837,1.0,0.0,0,2,2
1,1,2,0.8875621890547264,0.6533694899607662,1.0,0.0,2,2,3
0,1,3,0.2646766169154229,0.10094045695822756,0.0,0.0,0,2,1
2,2,3,0.06517412935323383,0.21411262404800369,0.0,0.0,0,1,3
0,2,2,0.6119402985074627,0.5099699976921301,0.0,0.0,2,4,3
0,0,0,0.353731343283582,0.15821024694207247,0.0,1.0,1,3,2
0,0,2,0.4701492537313433,0.06396838218324487,1.0,0.0,2,6,0
0,1,3,0.5238805970149254,0.2245326563581814,0.0,0.0,2,2,2
0,0,0,0.37810945273631835,0.042730210016155096,1.0,0.0,1,6,0
0,1,2,0.32587064676616917,0.2591391645511193,0.0,1.0,2,0,2
0,0,3,0.2109452736318408,0.23108123701823216,1.0,0.0,0,2,3
0,0,0,0.32835820895522383,0.06846295868912994,0.0,0.0,1,3,0
1,0,0,0.5174129353233831,0.024336487422109393,0.0,0.0,0,6,0
1,0,3,0.5557213930348258,0.02414031848603739,0.0,0.0,0,5,0
0,1,1,0.5731343283582089,0.09642857142857145,0.0,1.0,0,2,0
1,0,0,0.9238805970149252,0.6919051465497347,0.0,1.0,2,4,3
2,2,3,0.06865671641791044,0.20440226171243944,0.0,0.0,0,0,3
2,2,1,0.014427860696517386,0.0669801523194092,0.0,0.0,0,0,2
2,1,1,0.01840796019900498,0.08207939072236327,0.0,0.0,0,2,2
0,0,0,0.2616915422885572,0.05328871451650128,0.0,0.0,0,3,0
1,0,2,0.5646766169154228,0.20305792753288715,1.0,0.0,0,4,1
2,0,1,0.015920398009950265,0.004431110085391184,0.0,0.0,0,6,0
1,0,0,0.8134328358208955,0.38100623124855754,0.0,0.0,1,4,2
2,0,0,0.014925373134328346,0.03399492268636049,0.0,0.0,0,2,1
1,2,3,0.8527363184079603,0.8653242557119778,1.0,1.0,2,0,3
0,1,3,0.11940298507462688,0.04039349180706209,0.0,1.0,0,0,0
0,1,3,0.37213930348258706,0.30810639279944607,0.0,0.0,0,2,2
0,0,2,0.15671641791044777,0.09626125086545119,0.0,0.0,0,3,2
1,0,0,0.672139303482587,0.2794195707362105,0.0,0.0,2,3,2
0,1,3,0.44378109452736314,0.392418647588276,1.0,1.0,1,1,3
0,1,1,0.3791044776119403,0.2737537502884837,0.0,0.0,0,1,2
1,0,0,0.5059701492537313,0.16800715439649205,0.0,0.0,0,5,1
1,0,0,0.7691542288557214,0.28749134548811445,0.0,0.0,2,5,2
2,2,2,0.023383084577114438,0.09329563812600969,0.0,0.0,0,2,2
0,2,3,0.7383084577114428,0.7409935379644588,1.0,1.0,2,2,3
0,0,0,0.2646766169154229,0.2838968382183245,1.0,0.0,1,6,3
0,0,1,0.2676616915422885,0.04841910916224325,0.0,0.0,0,6,0
1,0,0,0.8019900497512437,0.3543503346411262,0.0,0.0,1,2,2
1,0,0,0.7771144278606964,0.365964689591507,0.0,1.0,1,6,2
0,0,0,0.17412935323383083,0.001955919686129702,0.0,0.0,0,6,0
1,0,0,0.6208955223880598,0.16537041310870068,0.0,0.0,1,4,1
1,0,3,0.753731343283582,0.6254500346180475,0.0,0.0,2,5,3
1,0,3,0.553233830845771,0.16220863143318717,0.0,0.0,1,4,1
2,0,1,0.02288557213930348,0.00020193861066235838,0.0,0.0,0,4,0
0,2,2,0.6621890547263681,0.6806773597969075,0.0,1.0,2,1,3
2,1,3,0.01791044776119402,0.06163166397415186,0.0,0.0,0,1,2
2,2,3,0.015422885572139305,0.0718382183244865,0.0,0.0,0,0,2
1,1,2,0.881592039800995,0.8837525963535656,1.0,0.0,1,3,3
2,0,1,0.013432835820895522,9.231479344564949e-05,0.0,0.0,0,6,0
0,1,1,0.4741293532338309,0.07399607662127856,0.0,0.0,2,2,0
1,0,3,0.5527363184079601,0.4598488345257327,0.0,0.0,1,6,3
0,0,0,0.36716417910447763,0.13700092314793447,0.0,1.0,1,2,1
2,0,1,0.009452736318407956,0.01593007154396492,0.0,0.0,0,6,0
0,0,2,0.435820895522388,0.011481652434802678,0.0,0.0,0,6,0
0,0,1,0.4656716417910447,0.16256058158319872,1.0,0.0,2,4,1
2,0,1,0.01791044776119402,0.0001442418647588273,0.0,0.0,0,6,0
1,0,0,0.599502487562189,0.09870759289176091,0.0,0.0,0,8,0
1,0,0,0.6985074626865672,0.16193168705285022,0.0,0.0,1,4,1
0,0,3,0.4014925373134328,0.10626586660512348,0.0,1.0,1,4,1
2,2,1,0.05970149253731341,0.12221901684744982,0.0,0.0,0,0,2
0,0,2,0.11990049751243781,0.1570851603969536,0.0,0.0,1,4,2
1,0,3,0.8034825870646766,0.030994691899376873,1.0,0.0,1,6,0
0,0,3,0.11044776119402988,0.0418186014308793,0.0,0.0,1,6,0
0,0,0,0.35721393034825866,0.14927879067620586,0.0,1.0,1,3,1
0,0,1,0.2691542288557213,0.0030579275328871443,0.0,0.0,0,6,0
2,1,1,0.01691542288557213,0.003334871913224094,0.0,0.0,0,4,0
1,0,0,0.8189054726368158,0.7150415416570506,1.0,0.0,2,2,3
2,1,1,0.014427860696517386,0.06995730440803138,0.0,0.0,0,2,2
0,1,1,0.30845771144278605,0.0273251788599123,0.0,1.0,0,4,0
1,2,2,0.8537313432835821,0.6401569351488575,1.0,1.0,2,0,3
2,2,3,0.020895522388059695,0.05917378259866144,0.0,0.0,0,2,2
0,0,1,0.38258706467661696,0.010933533348719132,1.0,0.0,0,4,0
2,1,3,0.013432835820895522,0.08588737595199632,0.0,0.0,0,0,2
1,2,0,0.8034825870646766,0.8049619201477037,1.0,0.0,2,1,3
2,1,2,0.01840796019900498,0.03459496884375722,0.0,0.0,0,2,1
0,0,3,0.2716417910447761,0.0667205169628433,1.0,1.0,0,4,1
1,1,3,0.7547263681592039,0.5818255250403876,0.0,0.0,1,2,3
1,2,0,0.8592039800995025,0.5470863143318717,0.0,0.0,2,2,2
1,0,1,0.5522388059701492,0.06073736441264713,0.0,0.0,0,8,0
1,0,3,0.5203980099502488,0.04790560812370183,0.0,0.0,0,6,0
1,2,3,0.8741293532338307,0.8688899146088161,1.0,1.0,2,0,3
2,2,3,0.01641791044776117,0.1259231479344565,0.0,0.0,0,1,3
2,1,1,0.01741293532338306,0.04588622201707824,0.0,0.0,0,1,1
